timestamp,temperature,hr,spo2,ax,ay,az,gx,gy,gz,perclos,ear,mar,yawn_status,head_angle,auto_label
1762800838.2662957,37.0,61.79,95.45,-0.21,-0.31,-1.18,-3.84,-1.47,0.17,53.21,0.15,0.01,Closed,-1.65,Drowsy
1762801734.8089283,36.44,70.08,98.3,-0.24,-0.13,-1.05,-3.96,-1.51,0.29,4.64,0.32,0.0,Closed,1.47,Alert
1762800747.1507318,37.07,60.67,95.35,-0.13,-0.06,-1.11,-3.97,-1.46,0.42,38.74,0.25,0.01,Closed,-3.85,Drowsy
1762800807.4122167,37.01,67.24,94.82,-0.37,0.31,-0.97,-3.71,-1.36,0.27,78.22,0.08,0.03,Open,-13.45,Fatigued
1762801195.4549122,36.25,84.64,99.6,-0.26,0.0,-1.1,-3.97,-1.46,0.3,5.33,0.37,0.0,Closed,-1.61,Alert
1762800685.1528368,37.17,74.59,96.19,-0.16,0.04,-1.04,-4.11,-1.6,0.22,46.52,0.24,0.0,Closed,7.77,Drowsy
1762801151.1916738,36.56,72.28,96.15,-0.21,-0.13,-1.06,-3.97,-1.51,0.24,3.36,0.29,0.0,Closed,2.32,Alert
1762801035.559503,36.92,60.57,93.15,-0.21,0.12,-1.07,-3.93,-1.68,0.33,35.08,0.28,0.0,Open,12.0,Drowsy
1762800895.6809602,37.01,62.02,91.42,-0.24,0.05,-0.91,-3.71,-1.46,0.14,81.71,0.08,0.02,Open,-26.99,Fatigued
1762800776.5593133,37.12,57.61,94.34,-0.2,-0.03,-1.16,-4.09,-1.38,0.25,77.25,0.05,0.02,Closed,10.98,Fatigued
1762800827.4101288,37.23,72.67,94.64,-0.31,-0.08,-1.22,-3.86,-1.36,0.38,36.68,0.28,0.0,Closed,-1.16,Drowsy
1762800868.3083375,36.76,56.48,92.63,-0.42,0.02,-1.09,-3.92,-1.43,0.18,92.25,0.13,0.02,Closed,12.96,Fatigued
1762801104.1616273,36.25,77.45,97.91,-0.21,-0.06,-1.06,-3.93,-1.48,0.35,0.55,0.31,0.0,Closed,1.16,Alert
1762801456.0970967,36.49,76.17,95.59,-0.23,-0.19,-1.09,-3.94,-1.5,0.38,8.39,0.3,0.0,Closed,-1.71,Alert
1762801153.510987,36.07,81.71,98.65,-0.24,0.03,-1.08,-4.07,-1.42,0.28,9.27,0.38,0.0,Closed,3.72,Alert
1762800642.5289729,36.57,70.37,95.36,-0.27,-0.03,-1.09,-4.03,-1.48,0.27,0.71,0.3,0.0,Closed,4.32,Alert
1762801170.442981,36.0,79.23,96.97,-0.26,-0.06,-1.04,-3.97,-1.52,0.2,5.1,0.38,0.0,Closed,4.8,Alert
1762800771.8870342,37.26,62.51,88.55,-0.26,0.07,-1.1,-4.2,-1.42,0.17,83.18,0.15,0.02,Open,17.48,Fatigued
1762800906.3760977,36.95,69.54,88.52,-0.24,-0.02,-0.94,-3.87,-1.58,0.04,65.14,0.08,0.02,Open,-22.6,Fatigued
1762800855.2904377,36.25,77.97,96.58,-0.24,0.05,-1.15,-4.04,-1.53,0.32,1.96,0.37,0.0,Open,-2.67,Alert
1762800905.4556315,36.11,84.99,98.04,-0.25,-0.02,-1.09,-3.93,-1.58,0.3,7.37,0.38,0.0,Closed,0.54,Alert
1762801401.8899806,36.6,76.15,95.11,-0.21,-0.09,-1.01,-4.03,-1.53,0.33,9.98,0.3,0.0,Closed,1.38,Alert
1762800831.7562745,36.66,65.27,95.69,-0.21,-0.02,-1.05,-4.0,-1.38,0.41,26.92,0.17,0.01,Closed,1.27,Drowsy
1762801433.0841472,36.65,79.15,99.76,-0.27,-0.07,-1.09,-4.06,-1.63,0.33,0.66,0.33,0.0,Closed,4.34,Alert
1762801796.330975,36.87,71.81,98.12,-0.29,-0.04,-1.08,-4.05,-1.48,0.42,6.23,0.38,0.0,Closed,3.27,Alert
1762801400.3668556,36.18,81.78,96.46,-0.23,-0.0,-1.22,-4.0,-1.56,0.39,6.39,0.31,0.0,Closed,-0.98,Alert
1762800812.040343,36.55,74.68,96.81,-0.25,-0.13,-1.05,-3.92,-1.51,0.52,32.7,0.17,0.01,Closed,-1.17,Drowsy
1762800830.8300173,36.51,74.57,97.83,-0.2,-0.18,-1.03,-3.81,-1.63,0.28,28.4,0.25,0.01,Closed,14.4,Drowsy
1762800671.7487826,36.15,73.45,99.13,-0.19,-0.08,-1.07,-3.99,-1.45,0.28,7.39,0.32,0.0,Closed,0.88,Alert
1762800721.6003976,37.35,74.78,95.53,-0.38,0.04,-1.05,-3.91,-1.36,0.1,41.15,0.24,0.01,Closed,-2.22,Drowsy
1762800645.732632,37.14,67.13,92.63,-0.17,-0.09,-1.08,-3.78,-1.44,0.51,60.52,0.07,0.04,Closed,11.24,Fatigued
1762800874.0707762,36.38,80.0,95.83,-0.31,-0.09,-1.13,-3.95,-1.49,0.32,6.01,0.3,0.0,Open,-0.91,Alert
1762800916.0797749,36.42,80.01,96.44,-0.22,-0.04,-1.09,-3.97,-1.43,0.3,5.18,0.36,0.0,Closed,-1.74,Alert
1762801088.6148682,37.16,63.68,97.0,-0.23,-0.26,-1.16,-3.91,-1.64,0.25,39.78,0.25,0.01,Closed,-8.72,Drowsy
1762800956.4440212,36.89,61.3,94.24,-0.21,0.03,-1.07,-3.88,-1.5,0.32,43.5,0.27,0.0,Closed,-7.03,Drowsy
1762801120.1142836,36.79,73.31,96.67,-0.27,0.0,-1.17,-4.01,-1.67,0.19,22.03,0.21,0.01,Closed,-4.57,Drowsy
1762800758.3512905,36.61,71.91,94.28,-0.25,0.03,-1.25,-4.04,-1.53,0.37,47.45,0.24,0.01,Open,12.42,Drowsy
1762801209.482417,36.31,75.64,99.74,-0.31,-0.17,-1.1,-3.93,-1.44,0.3,7.72,0.33,0.0,Closed,0.71,Alert
1762800927.3344076,36.65,66.5,94.28,-0.08,-0.14,-1.11,-4.17,-1.58,0.2,94.8,0.11,0.02,Closed,12.01,Fatigued
1762801772.0741343,36.07,70.89,98.99,-0.24,-0.08,-1.07,-3.97,-1.53,0.26,3.31,0.34,0.0,Closed,4.33,Alert
1762801061.5140712,37.01,73.21,95.29,-0.15,-0.2,-1.13,-3.88,-1.69,0.17,44.22,0.25,0.01,Closed,-10.95,Drowsy
1762801798.4591293,36.78,71.0,97.44,-0.2,0.0,-1.0,-4.0,-1.53,0.31,3.69,0.34,0.0,Closed,0.05,Alert
1762801659.6122046,36.86,71.69,95.07,-0.21,-0.1,-1.15,-3.95,-1.59,0.3,4.97,0.37,0.0,Closed,0.17,Alert
1762800813.8047543,36.73,77.38,97.38,-0.28,-0.03,-1.13,-4.0,-1.49,0.32,7.07,0.38,0.0,Closed,-2.31,Alert
1762800867.551269,36.47,70.07,95.45,-0.28,-0.04,-1.13,-3.95,-1.58,0.35,2.59,0.29,0.0,Closed,-2.23,Alert
1762801726.04566,36.39,74.15,97.96,-0.34,-0.04,-1.04,-4.08,-1.53,0.32,4.86,0.28,0.0,Closed,1.24,Alert
1762800803.2303243,36.81,72.45,92.97,-0.25,-0.23,-1.03,-4.09,-1.42,0.22,46.13,0.23,0.01,Closed,6.52,Drowsy
1762801777.4294655,36.51,76.84,96.28,-0.28,-0.05,-1.05,-3.94,-1.41,0.34,6.85,0.38,0.0,Closed,1.34,Alert
1762801219.0703747,36.33,73.82,98.52,-0.21,-0.05,-1.03,-4.03,-1.51,0.29,8.1,0.32,0.0,Closed,1.44,Alert
1762801703.9960253,36.83,76.65,98.0,-0.27,-0.07,-1.15,-4.04,-1.44,0.29,4.23,0.37,0.0,Closed,-0.13,Alert
1762801197.6070411,36.85,77.32,99.31,-0.27,-0.03,-1.08,-3.92,-1.57,0.3,9.77,0.29,0.0,Closed,3.51,Alert
1762800798.1415899,36.76,55.34,88.57,-0.14,0.09,-1.09,-4.0,-1.59,0.4,67.15,0.11,0.02,Closed,16.32,Fatigued
1762801341.6300821,36.94,70.08,98.74,-0.25,-0.11,-0.99,-4.06,-1.43,0.3,0.51,0.37,0.0,Closed,2.92,Alert
1762800683.2438207,36.97,64.71,94.38,-0.24,0.1,-1.23,-4.17,-1.79,0.43,87.45,0.11,0.03,Open,-16.87,Fatigued
1762800762.4743497,36.83,72.39,95.67,-0.31,-0.02,-0.97,-4.01,-1.54,0.3,7.38,0.29,0.0,Closed,-0.76,Alert
1762800691.819184,36.65,57.62,91.84,-0.03,-0.17,-1.12,-3.99,-1.41,0.33,74.65,0.13,0.04,Closed,19.87,Fatigued
1762800771.8003664,36.97,80.79,99.14,-0.24,0.05,-1.04,-3.96,-1.5,0.31,3.42,0.37,0.0,Closed,-4.82,Alert
1762801720.5282197,36.63,71.06,97.01,-0.23,-0.05,-1.08,-4.0,-1.56,0.34,4.88,0.37,0.0,Closed,-3.94,Alert
1762801452.4171567,36.0,70.94,98.37,-0.25,0.04,-1.07,-3.93,-1.48,0.29,6.71,0.29,0.0,Closed,4.42,Alert
1762801365.1527317,36.81,81.91,98.66,-0.27,-0.0,-1.07,-4.04,-1.54,0.32,5.29,0.35,0.0,Closed,-1.07,Alert
1762801290.0767007,36.97,79.69,96.32,-0.28,-0.01,-1.06,-3.94,-1.48,0.33,1.26,0.38,0.0,Closed,0.17,Alert
1762800705.27322,36.5,63.61,93.02,-0.22,-0.22,-1.12,-3.93,-1.61,0.58,94.67,0.14,0.02,Open,6.01,Fatigued
1762801650.799468,36.34,81.31,97.06,-0.31,-0.07,-1.11,-3.97,-1.55,0.3,1.67,0.31,0.0,Closed,-3.43,Alert
1762800909.9446511,36.71,71.16,92.67,-0.19,-0.09,-1.24,-3.87,-1.42,0.29,57.77,0.16,0.01,Closed,14.05,Drowsy
1762801788.2367103,36.04,75.43,97.42,-0.18,-0.15,-1.06,-4.07,-1.48,0.27,0.07,0.31,0.0,Closed,-4.67,Alert
1762801014.2612653,36.71,82.94,97.3,-0.24,-0.04,-1.08,-4.05,-1.57,0.31,0.34,0.39,0.0,Closed,-0.89,Alert
1762800981.472016,37.09,67.53,96.46,-0.28,-0.24,-1.23,-4.07,-1.46,0.21,52.97,0.23,0.0,Closed,4.94,Drowsy
1762801694.3770418,36.85,82.44,96.87,-0.32,-0.13,-1.09,-4.06,-1.51,0.31,8.64,0.34,0.0,Closed,-3.11,Alert
1762800741.976953,37.39,61.41,92.0,-0.43,-0.21,-1.16,-4.16,-1.65,0.26,72.31,0.08,0.02,Open,29.93,Fatigued
1762800812.65638,36.52,66.56,93.69,-0.15,-0.1,-1.19,-4.3,-1.59,0.41,58.5,0.24,0.01,Open,-1.17,Drowsy
1762800816.1583505,37.01,56.41,88.99,0.06,0.09,-1.09,-3.96,-1.56,0.33,78.91,0.08,0.02,Closed,-29.88,Fatigued
1762801592.2432952,36.02,72.61,97.12,-0.2,-0.01,-1.11,-3.97,-1.49,0.22,7.99,0.34,0.0,Closed,-1.52,Alert
1762800767.8528233,36.93,58.27,93.35,-0.22,-0.05,-1.17,-3.98,-1.59,0.54,94.72,0.06,0.04,Open,-10.79,Fatigued
1762800746.3440626,36.86,67.23,93.31,-0.26,0.02,-1.1,-4.16,-1.52,0.53,29.34,0.21,0.01,Closed,-5.94,Drowsy
1762801333.0858688,36.57,82.0,97.0,-0.24,0.0,-1.1,-3.93,-1.52,0.31,5.68,0.36,0.0,Closed,-0.12,Alert
1762800822.8629441,37.02,74.24,93.27,-0.18,0.05,-1.01,-4.03,-1.5,0.26,40.03,0.24,0.01,Closed,-1.39,Drowsy
1762801656.503507,36.32,74.57,97.83,-0.28,-0.07,-1.06,-4.0,-1.49,0.26,0.57,0.38,0.0,Closed,-4.29,Alert
1762801361.7594917,36.94,70.05,96.24,-0.33,-0.06,-1.03,-4.06,-1.55,0.26,5.77,0.29,0.0,Closed,-0.32,Alert
1762800663.8695195,37.29,61.2,94.61,-0.12,-0.13,-1.12,-3.85,-1.22,0.28,82.17,0.12,0.02,Closed,15.88,Fatigued
1762800644.176917,36.28,74.85,96.56,-0.32,0.01,-0.99,-3.98,-1.54,0.3,1.9,0.35,0.0,Closed,0.38,Alert
1762800867.0867774,37.4,68.72,93.33,-0.3,0.21,-1.22,-4.1,-1.4,0.13,87.29,0.09,0.02,Open,15.65,Fatigued
1762800825.6281054,37.23,70.27,92.08,-0.18,-0.08,-1.06,-3.97,-1.44,0.12,23.49,0.26,0.01,Open,-10.48,Drowsy
1762801020.7006693,37.02,74.5,97.81,-0.25,-0.03,-1.23,-4.13,-1.39,0.21,44.6,0.23,0.01,Open,8.23,Drowsy
1762801784.8452868,36.23,84.13,99.32,-0.3,-0.02,-1.07,-3.93,-1.57,0.26,9.66,0.39,0.0,Closed,-1.66,Alert
1762800875.5097978,37.21,64.09,92.92,-0.35,0.05,-0.94,-4.08,-1.48,0.27,57.23,0.26,0.01,Closed,14.34,Drowsy
1762800736.5996196,37.0,64.37,88.76,-0.04,-0.27,-1.03,-3.81,-1.59,0.39,71.32,0.12,0.04,Closed,7.42,Fatigued
1762800653.410701,36.37,72.45,97.43,-0.27,-0.09,-1.14,-4.06,-1.6,0.32,0.13,0.4,0.0,Closed,-1.5,Alert
1762800723.6820855,37.25,65.54,90.48,-0.05,-0.25,-1.17,-3.76,-1.68,0.31,79.41,0.08,0.02,Closed,17.73,Fatigued
1762800950.193747,36.52,62.43,92.55,-0.23,-0.14,-1.13,-3.99,-1.67,0.29,21.92,0.24,0.01,Closed,-10.76,Drowsy
1762801489.0804536,36.33,78.15,99.35,-0.35,-0.06,-1.15,-3.96,-1.43,0.36,6.26,0.35,0.0,Closed,-3.01,Alert
1762800645.734253,36.18,81.56,98.03,-0.18,-0.11,-1.07,-3.98,-1.38,0.35,5.45,0.4,0.0,Closed,-2.91,Alert
1762800666.393403,36.57,61.74,96.15,-0.22,0.18,-1.09,-4.05,-1.51,0.17,44.31,0.25,0.01,Closed,4.17,Drowsy
1762801787.3756845,36.19,80.18,95.41,-0.22,0.02,-1.13,-3.99,-1.54,0.26,3.39,0.37,0.0,Closed,-3.54,Alert
1762801055.2100956,36.64,75.0,97.83,-0.26,-0.08,-1.1,-4.02,-1.54,0.26,3.94,0.3,0.0,Closed,1.55,Alert
1762801544.1613002,36.01,80.44,96.61,-0.29,-0.04,-1.11,-4.03,-1.51,0.33,2.52,0.36,0.0,Closed,0.05,Alert
1762800795.4840307,37.46,72.77,96.12,-0.34,0.0,-1.17,-3.98,-1.61,0.23,21.35,0.23,0.01,Closed,1.23,Drowsy
1762800890.431268,36.07,80.25,97.29,-0.19,-0.1,-1.03,-4.09,-1.48,0.25,5.19,0.29,0.0,Closed,-2.86,Alert
1762801237.2458162,36.03,80.74,95.79,-0.22,-0.04,-1.12,-3.97,-1.39,0.3,0.92,0.29,0.0,Closed,-3.35,Alert
1762801731.5209904,36.37,79.16,95.42,-0.2,-0.05,-1.05,-4.01,-1.45,0.43,7.19,0.29,0.0,Closed,0.01,Alert
1762801716.0060318,36.89,79.01,99.01,-0.27,-0.05,-1.08,-3.99,-1.46,0.37,2.58,0.3,0.0,Closed,3.15,Alert
1762801290.6651788,36.38,74.29,96.03,-0.3,-0.06,-1.02,-4.14,-1.52,0.28,2.9,0.29,0.0,Closed,3.19,Alert
1762801398.1117196,36.63,76.32,95.32,-0.38,-0.05,-1.05,-4.01,-1.53,0.23,7.36,0.35,0.0,Closed,1.05,Alert
1762801073.1964765,36.08,79.97,95.59,-0.23,-0.12,-1.01,-4.0,-1.4,0.33,7.01,0.39,0.0,Closed,2.2,Alert
1762800645.1137779,37.02,66.68,89.65,-0.52,-0.22,-1.03,-4.14,-1.42,0.17,61.42,0.13,0.03,Closed,1.8,Fatigued
1762800731.1578891,37.04,61.06,95.05,-0.26,0.01,-1.16,-4.13,-1.49,0.31,40.87,0.19,0.01,Closed,-7.95,Drowsy
1762801174.13369,36.63,76.39,97.72,-0.25,-0.01,-1.06,-4.0,-1.42,0.3,3.03,0.28,0.0,Closed,1.68,Alert
1762800925.1053529,36.68,56.52,89.5,-0.46,0.01,-1.07,-3.83,-1.34,0.25,61.67,0.08,0.01,Open,22.41,Fatigued
1762801754.115233,36.75,80.53,99.08,-0.23,-0.11,-1.09,-4.04,-1.47,0.32,4.19,0.3,0.0,Closed,1.98,Alert
1762801031.6119885,36.91,65.16,92.13,-0.21,-0.22,-0.92,-3.87,-1.59,0.16,26.33,0.17,0.01,Closed,5.56,Drowsy
1762801321.3953307,36.16,80.33,98.68,-0.24,0.01,-1.14,-4.02,-1.54,0.44,8.12,0.36,0.0,Closed,-1.62,Alert
1762800979.6760926,36.42,77.88,95.38,-0.29,-0.03,-1.04,-3.98,-1.42,0.38,9.33,0.31,0.0,Closed,0.91,Alert
1762801682.3689816,36.31,70.52,97.64,-0.27,0.05,-1.22,-3.85,-1.56,0.24,1.44,0.33,0.0,Closed,-3.96,Alert
1762801574.7499378,36.56,80.79,99.45,-0.25,-0.0,-1.05,-3.98,-1.48,0.33,6.77,0.39,0.0,Closed,-1.14,Alert
1762801065.9944463,37.19,68.45,97.04,-0.23,0.03,-1.23,-3.83,-1.46,0.38,56.8,0.23,0.01,Closed,10.56,Drowsy
1762800989.7349308,37.04,71.74,93.65,-0.33,-0.1,-1.28,-3.95,-1.31,0.42,26.37,0.27,0.01,Open,9.66,Drowsy
1762800871.6014047,36.97,61.87,96.22,-0.07,-0.1,-1.0,-4.04,-1.36,0.34,21.9,0.19,0.01,Open,-0.69,Drowsy
1762800642.5638075,37.48,57.51,91.3,-0.15,0.06,-1.13,-4.03,-1.41,0.64,71.52,0.14,0.03,Closed,-12.44,Fatigued
1762801121.093197,36.55,66.08,93.8,-0.27,-0.21,-1.25,-4.05,-1.42,0.24,44.38,0.17,0.0,Closed,-7.39,Drowsy
1762801832.160429,36.95,72.5,95.88,-0.28,-0.06,-1.12,-4.04,-1.45,0.34,5.42,0.34,0.0,Closed,-3.72,Alert
1762800650.2863312,36.97,84.96,97.27,-0.17,-0.07,-1.1,-4.0,-1.53,0.25,8.6,0.31,0.0,Closed,-1.2,Alert
1762800768.5852106,36.16,79.88,95.04,-0.27,-0.09,-1.12,-3.96,-1.54,0.31,7.44,0.3,0.0,Closed,1.8,Alert
1762800674.527144,36.35,70.47,96.44,-0.21,-0.09,-1.14,-3.96,-1.56,0.22,1.56,0.31,0.0,Closed,3.62,Alert
1762800951.656715,36.27,80.77,97.59,-0.22,0.05,-1.07,-3.97,-1.49,0.34,8.65,0.34,0.0,Closed,-2.11,Alert
1762800711.3200715,36.7,64.69,95.76,-0.22,0.04,-1.21,-3.93,-1.32,0.53,51.89,0.2,0.01,Closed,2.58,Drowsy
1762800887.0064425,36.97,80.39,99.78,-0.18,0.03,-1.05,-4.04,-1.49,0.35,4.9,0.3,0.0,Closed,-0.6,Alert
1762801584.78468,36.4,77.07,97.37,-0.34,-0.09,-1.06,-3.97,-1.57,0.35,1.64,0.35,0.0,Closed,-4.42,Alert
1762801522.2501512,36.47,70.98,95.92,-0.18,-0.08,-1.04,-4.02,-1.47,0.35,4.94,0.3,0.0,Closed,4.43,Alert
1762801735.7547865,36.88,70.11,96.06,-0.21,-0.03,-1.02,-4.01,-1.52,0.3,2.46,0.35,0.0,Closed,-0.36,Alert
1762800641.5714157,37.22,55.95,92.74,-0.16,0.15,-0.96,-3.87,-1.32,0.19,86.89,0.14,0.02,Open,0.63,Fatigued
1762800767.3962734,36.06,72.73,96.05,-0.21,-0.08,-1.04,-4.08,-1.54,0.14,4.65,0.34,0.0,Closed,-0.56,Alert
1762800775.2747893,37.43,72.36,97.48,-0.33,0.07,-1.15,-3.99,-1.6,0.14,55.69,0.23,0.01,Open,-12.12,Drowsy
1762800744.0868292,36.85,78.12,99.78,-0.26,-0.09,-1.05,-3.97,-1.45,0.24,3.08,0.39,0.0,Closed,4.72,Alert
1762801039.3291297,36.53,71.28,99.91,-0.32,-0.03,-1.07,-4.05,-1.47,0.33,3.87,0.33,0.0,Closed,-3.73,Alert
1762800928.1209033,36.64,80.43,97.07,-0.25,-0.05,-1.02,-4.01,-1.49,0.35,0.62,0.33,0.0,Closed,-4.13,Alert
1762800934.8634539,36.53,73.01,97.01,-0.39,0.01,-1.1,-4.28,-1.54,0.37,52.7,0.24,0.01,Closed,0.26,Drowsy
1762801008.7740498,36.59,79.36,97.5,-0.22,-0.02,-1.12,-3.95,-1.46,0.34,2.04,0.34,0.0,Closed,-1.01,Alert
1762800882.532187,36.03,71.41,95.53,-0.21,-0.09,-1.09,-3.97,-1.6,0.26,5.92,0.29,0.0,Open,-0.75,Alert
1762800914.5545301,37.02,67.01,97.23,-0.28,-0.0,-1.05,-4.13,-1.67,0.31,57.88,0.2,0.01,Open,-12.07,Drowsy
1762800889.6905532,37.31,65.06,94.52,-0.17,-0.17,-0.96,-3.99,-1.69,0.5,85.25,0.06,0.04,Open,19.11,Fatigued
1762801029.9270492,37.47,66.08,95.95,-0.31,-0.26,-1.09,-4.14,-1.5,0.22,58.05,0.25,0.01,Closed,2.61,Drowsy
1762800683.6807935,37.17,61.99,89.92,-0.24,-0.16,-1.24,-3.94,-1.46,0.36,90.08,0.13,0.03,Open,19.43,Fatigued
1762800747.521764,36.87,63.85,92.2,-0.27,0.1,-1.18,-4.02,-1.51,0.41,67.9,0.09,0.02,Closed,8.5,Fatigued
1762801452.7029212,36.67,83.6,95.9,-0.3,-0.12,-1.08,-4.0,-1.51,0.36,8.21,0.28,0.0,Closed,-4.36,Alert
1762800821.6489172,37.37,74.24,96.76,-0.27,-0.0,-0.9,-3.94,-1.51,0.42,58.49,0.19,0.01,Closed,13.95,Drowsy
1762800861.4766817,36.61,60.0,90.75,-0.27,-0.01,-1.1,-4.04,-1.25,0.39,69.95,0.11,0.02,Closed,-11.99,Fatigued
1762801164.4203775,36.9,71.52,95.91,-0.31,-0.0,-1.12,-4.07,-1.51,0.35,9.99,0.3,0.0,Closed,3.28,Alert
1762800692.8319623,37.37,56.17,89.93,-0.46,0.05,-1.18,-4.01,-1.67,0.29,70.04,0.14,0.03,Open,20.15,Fatigued
1762800671.8217647,36.76,69.1,97.4,-0.24,-0.1,-1.04,-4.13,-1.5,0.43,29.84,0.21,0.01,Open,-12.62,Drowsy
1762801238.7705476,36.44,71.07,96.45,-0.22,-0.04,-1.07,-3.96,-1.6,0.32,3.94,0.39,0.0,Closed,-3.92,Alert
1762800717.3495288,36.17,73.63,95.65,-0.22,-0.01,-1.03,-3.93,-1.54,0.19,6.01,0.32,0.0,Closed,-4.15,Alert
1762801085.601066,36.56,70.07,92.26,-0.31,0.05,-1.25,-3.95,-1.56,0.26,40.2,0.17,0.01,Open,-2.08,Drowsy
1762801408.4550242,36.44,75.43,95.53,-0.3,-0.06,-1.13,-3.95,-1.53,0.31,7.25,0.31,0.0,Closed,-3.28,Alert
1762800813.9356072,36.98,67.08,95.75,-0.28,0.01,-1.27,-3.87,-1.65,0.37,52.5,0.18,0.01,Closed,9.32,Drowsy
1762800688.0709229,37.45,68.93,92.2,-0.15,-0.14,-1.28,-4.21,-1.6,0.36,33.92,0.25,0.0,Open,-2.07,Drowsy
1762800883.286852,37.15,72.45,93.81,-0.42,-0.14,-0.99,-4.03,-1.47,0.42,56.89,0.17,0.0,Open,-13.28,Drowsy
1762801138.7960832,37.19,71.03,94.98,-0.12,0.09,-0.95,-4.03,-1.33,0.15,56.17,0.2,0.01,Closed,-13.9,Drowsy
1762800810.1662006,36.82,61.8,92.9,-0.42,0.08,-1.1,-3.91,-1.52,0.4,58.97,0.18,0.0,Closed,12.46,Drowsy
1762801722.9958394,36.94,77.09,96.39,-0.24,-0.09,-1.11,-3.95,-1.48,0.26,3.59,0.33,0.0,Closed,1.14,Alert
1762801628.0130858,36.13,81.49,97.79,-0.32,-0.13,-1.07,-4.03,-1.51,0.39,8.2,0.34,0.0,Closed,-2.34,Alert
1762800904.6689332,36.77,69.91,90.98,-0.16,0.22,-1.17,-3.76,-1.18,0.22,94.92,0.12,0.02,Closed,-4.5,Fatigued
1762800858.32475,36.82,71.83,96.35,-0.28,-0.14,-1.04,-3.96,-1.44,0.31,3.22,0.32,0.0,Closed,-4.02,Alert
1762801001.7936692,36.81,69.71,92.75,-0.05,-0.07,-0.89,-4.13,-1.38,0.36,21.41,0.19,0.0,Closed,-10.63,Drowsy
1762801807.4103928,36.86,71.85,97.87,-0.26,-0.07,-1.05,-3.93,-1.46,0.29,9.08,0.38,0.0,Closed,1.21,Alert
1762800819.5149884,36.66,75.39,96.79,-0.24,-0.02,-1.05,-3.97,-1.46,0.33,0.01,0.3,0.0,Closed,-1.55,Alert
1762800834.21136,36.74,77.8,97.6,-0.24,-0.04,-1.08,-3.96,-1.54,0.35,6.48,0.39,0.0,Closed,4.07,Alert
1762800917.3765538,36.17,82.12,96.84,-0.23,0.01,-1.01,-4.11,-1.45,0.33,6.14,0.31,0.0,Closed,-3.56,Alert
1762800680.4738202,37.44,64.77,92.47,-0.32,-0.05,-0.99,-4.09,-1.53,0.3,56.82,0.23,0.01,Closed,-6.63,Drowsy
1762800894.1680295,36.57,69.68,91.57,0.02,-0.0,-1.16,-3.71,-1.54,0.09,70.37,0.05,0.03,Closed,19.62,Fatigued
1762801070.7212503,36.67,81.34,97.4,-0.2,-0.02,-1.11,-4.06,-1.46,0.27,6.65,0.37,0.0,Closed,-1.57,Alert
1762801018.822222,36.8,69.28,96.19,-0.25,-0.1,-1.17,-3.98,-1.43,0.32,43.02,0.17,0.0,Open,-13.97,Drowsy
1762801020.6964233,36.83,73.48,95.25,-0.22,-0.05,-1.1,-4.08,-1.56,0.36,3.88,0.35,0.0,Closed,-3.57,Alert
1762801384.0809789,36.83,80.62,97.69,-0.19,-0.05,-1.08,-3.99,-1.51,0.3,8.28,0.38,0.0,Closed,0.11,Alert
1762800793.1342769,36.91,64.06,89.75,-0.17,-0.12,-1.13,-4.1,-1.68,0.62,64.53,0.07,0.03,Closed,14.93,Fatigued
1762801173.5748954,36.66,77.91,95.39,-0.26,-0.05,-1.05,-4.02,-1.44,0.38,0.87,0.39,0.0,Closed,-3.29,Alert
1762800728.215816,36.39,75.26,99.32,-0.3,-0.04,-1.08,-4.02,-1.45,0.37,6.84,0.3,0.0,Closed,0.14,Alert
1762801026.2294269,36.81,68.04,93.38,-0.22,0.09,-1.02,-4.1,-1.46,0.19,26.97,0.2,0.01,Closed,-12.98,Drowsy
1762801432.1644883,36.54,72.38,99.57,-0.3,0.06,-0.99,-4.05,-1.54,0.3,5.25,0.32,0.0,Closed,-4.84,Alert
1762801034.9190621,36.49,80.87,97.18,-0.3,-0.02,-1.07,-4.05,-1.52,0.3,2.05,0.4,0.0,Closed,-0.63,Alert
1762801089.6617591,36.2,80.63,96.79,-0.25,-0.02,-1.03,-4.0,-1.53,0.32,4.75,0.35,0.0,Open,-4.55,Alert
1762801282.7897065,36.76,76.59,95.57,-0.3,-0.09,-1.03,-3.94,-1.51,0.29,1.34,0.34,0.0,Closed,4.76,Alert
1762801661.2756789,36.86,80.56,98.82,-0.28,-0.14,-1.12,-4.03,-1.45,0.26,8.43,0.35,0.0,Closed,4.24,Alert
1762801556.8727243,36.52,76.6,97.42,-0.18,-0.09,-1.08,-4.07,-1.47,0.27,1.88,0.33,0.0,Closed,3.05,Alert
1762801095.3150148,37.05,72.46,95.19,-0.16,0.15,-1.1,-3.81,-1.55,0.35,26.07,0.16,0.01,Open,5.73,Drowsy
1762800762.2179227,36.71,65.09,94.11,-0.25,0.02,-1.29,-3.95,-1.66,0.46,54.18,0.15,0.0,Closed,-3.29,Drowsy
1762801196.7122738,36.54,84.39,98.64,-0.18,-0.04,-1.11,-4.04,-1.43,0.18,1.69,0.32,0.0,Closed,1.45,Alert
1762800778.662472,36.63,66.78,93.98,-0.39,0.05,-0.93,-3.88,-1.28,0.46,29.75,0.22,0.01,Open,3.55,Drowsy
